# phi  Veff_T1e-04  Veff_T1e-03
# # g0=0.6  y0=0.0  lam0=0.0  m0=0.0  scale=pi
3.1768740706e-03 -1.0282005037e-12 -7.8415997267e-13
3.1988951097e-03 -1.0566826403e-12 -8.0774027003e-13
3.2210687913e-03 -1.0859555886e-12 -8.3197758055e-13
3.2433961735e-03 -1.1160413494e-12 -8.5688971251e-13
3.2658783217e-03 -1.1469625366e-12 -8.8249495315e-13
3.2885163088e-03 -1.1787423941e-12 -9.0881208157e-13
3.3113112148e-03 -1.2114048137e-12 -9.3586038199e-13
3.3342641276e-03 -1.2449743531e-12 -9.6365965732e-13
3.3573761424e-03 -1.2794762543e-12 -9.9223024316e-13
3.3806483621e-03 -1.3149364628e-12 -1.0215930221e-12
3.4040818970e-03 -1.3513816472e-12 -1.0517694387e-12
3.4276778655e-03 -1.3888392196e-12 -1.0827815141e-12
3.4514373934e-03 -1.4273373560e-12 -1.1146518621e-12
3.4753616144e-03 -1.4669050179e-12 -1.1474037050e-12
3.4994516703e-03 -1.5075719739e-12 -1.1810608897e-12
3.5237087104e-03 -1.5493688226e-12 -1.2156479050e-12
3.5481338923e-03 -1.5923270157e-12 -1.2511898984e-12
3.5727283815e-03 -1.6364788815e-12 -1.2877126945e-12
3.5974933516e-03 -1.6818576497e-12 -1.3252428126e-12
3.6224299842e-03 -1.7284974762e-12 -1.3638074859e-12
3.6475394693e-03 -1.7764334696e-12 -1.4034346805e-12
3.6728230050e-03 -1.8257017171e-12 -1.4441531154e-12
3.6982817978e-03 -1.8763393120e-12 -1.4859922826e-12
3.7239170625e-03 -1.9283843822e-12 -1.5289824681e-12
3.7497300225e-03 -1.9818761186e-12 -1.5731547732e-12
3.7757219093e-03 -2.0368548047e-12 -1.6185411368e-12
3.8018939632e-03 -2.0933618478e-12 -1.6651743577e-12
3.8282474332e-03 -2.1514398095e-12 -1.7130881178e-12
3.8547835767e-03 -2.2111324387e-12 -1.7623170064e-12
3.8815036599e-03 -2.2724847040e-12 -1.8128965441e-12
3.9084089579e-03 -2.3355428284e-12 -1.8648632084e-12
3.9355007546e-03 -2.4003543240e-12 -1.9182544595e-12
3.9627803426e-03 -2.4669680280e-12 -1.9731087666e-12
3.9902490236e-03 -2.5354341397e-12 -2.0294656354e-12
4.0179081085e-03 -2.6058042589e-12 -2.0873656361e-12
4.0457589170e-03 -2.6781314243e-12 -2.1468504322e-12
4.0738027780e-03 -2.7524701542e-12 -2.2079628097e-12
4.1020410299e-03 -2.8288764877e-12 -2.2707467082e-12
4.1304750199e-03 -2.9074080271e-12 -2.3352472512e-12
4.1591061049e-03 -2.9881239818e-12 -2.4015107789e-12
4.1879356512e-03 -3.0710852127e-12 -2.4695848807e-12
4.2169650343e-03 -3.1563542787e-12 -2.5395184291e-12
4.2461956395e-03 -3.2439954841e-12 -2.6113616143e-12
4.2756288615e-03 -3.3340749272e-12 -2.6851659801e-12
4.3052661049e-03 -3.4266605503e-12 -2.7609844604e-12
4.3351087839e-03 -3.5218221917e-12 -2.8388714169e-12
4.3651583224e-03 -3.6196316380e-12 -2.9188826777e-12
4.3954161544e-03 -3.7201626791e-12 -3.0010755768e-12
4.4258837236e-03 -3.8234911636e-12 -3.0855089955e-12
4.4565624840e-03 -3.9296950568e-12 -3.1722434036e-12
4.4874538993e-03 -4.0388544996e-12 -3.2613409029e-12
4.5185594437e-03 -4.1510518691e-12 -3.3528652714e-12
4.5498806015e-03 -4.2663718414e-12 -3.4468820084e-12
4.5814188671e-03 -4.3849014556e-12 -3.5434583813e-12
4.6131757456e-03 -4.5067301799e-12 -3.6426634740e-12
4.6451527522e-03 -4.6319499793e-12 -3.7445682353e-12
4.6773514129e-03 -4.7606553855e-12 -3.8492455300e-12
4.7097732640e-03 -4.8929435688e-12 -3.9567701911e-12
4.7424198526e-03 -5.0289144112e-12 -4.0672190723e-12
4.7752927366e-03 -5.1686705828e-12 -4.1806711039e-12
4.8083934845e-03 -5.3123176193e-12 -4.2972073483e-12
4.8417236758e-03 -5.4599640022e-12 -4.4169110581e-12
4.8752849010e-03 -5.6117212410e-12 -4.5398677358e-12
4.9090787615e-03 -5.7677039581e-12 -4.6661651947e-12
4.9431068699e-03 -5.9280299754e-12 -4.7958936213e-12
4.9773708498e-03 -6.0928204037e-12 -4.9291456404e-12
5.0118723363e-03 -6.2621997349e-12 -5.0660163806e-12
5.0466129756e-03 -6.4362959363e-12 -5.2066035428e-12
5.0815944256e-03 -6.6152405476e-12 -5.3510074700e-12
5.1168183554e-03 -6.7991687810e-12 -5.4993312189e-12
5.1522864458e-03 -6.9882196233e-12 -5.6516806336e-12
5.1880003893e-03 -7.1825359421e-12 -5.8081644216e-12
5.2239618900e-03 -7.3822645936e-12 -5.9688942313e-12
5.2601726639e-03 -7.5875565344e-12 -6.1339847324e-12
5.2966344389e-03 -7.7985669359e-12 -6.3035536975e-12
5.3333489549e-03 -8.0154553023e-12 -6.4777220868e-12
5.3703179637e-03 -8.2383855914e-12 -6.6566141346e-12
5.4075432295e-03 -8.4675263392e-12 -6.8403574385e-12
5.4450265284e-03 -8.7030507880e-12 -7.0290830509e-12
5.4827696492e-03 -8.9451370176e-12 -7.2229255727e-12
5.5207743928e-03 -9.1939680809e-12 -7.4220232502e-12
5.5590425727e-03 -9.4497321422e-12 -7.6265180742e-12
5.5975760150e-03 -9.7126226209e-12 -7.8365558815e-12
5.6363765583e-03 -9.9828383378e-12 -8.0522864604e-12
5.6754460541e-03 -1.0260583666e-11 -8.2738636574e-12
5.7147863667e-03 -1.0546068687e-11 -8.5014454884e-12
5.7543993734e-03 -1.0839509349e-11 -8.7351942517e-12
5.7942869643e-03 -1.1141127632e-11 -8.9752766451e-12
5.8344510427e-03 -1.1451151714e-11 -9.2218638854e-12
5.8748935253e-03 -1.1769816149e-11 -9.4751318314e-12
5.9156163418e-03 -1.2097362039e-11 -9.7352611108e-12
5.9566214353e-03 -1.2434037223e-11 -1.0002437250e-11
5.9979107626e-03 -1.2780096462e-11 -1.0276850807e-11
6.0394862938e-03 -1.3135801631e-11 -1.0558697510e-11
6.0813500128e-03 -1.3501421924e-11 -1.0848178397e-11
6.1235039172e-03 -1.3877234050e-11 -1.1145499960e-11
6.1659500186e-03 -1.4263522452e-11 -1.1450874296e-11
6.2086903423e-03 -1.4660579514e-11 -1.1764519259e-11
6.2517269278e-03 -1.5068705793e-11 -1.2086658614e-11
6.2950618286e-03 -1.5488210239e-11 -1.2417522204e-11
6.3386971126e-03 -1.5919410432e-11 -1.2757346110e-11
6.3826348619e-03 -1.6362632828e-11 -1.3106372827e-11
6.4268771732e-03 -1.6818213001e-11 -1.3464851432e-11
6.4714261575e-03 -1.7286495899e-11 -1.3833037770e-11
6.5162839406e-03 -1.7767836109e-11 -1.4211194636e-11
6.5614526630e-03 -1.8262598125e-11 -1.4599591965e-11
6.6069344801e-03 -1.8771156625e-11 -1.4998507027e-11
6.6527315620e-03 -1.9293896753e-11 -1.5408224627e-11
6.6988460942e-03 -1.9831214417e-11 -1.5829037311e-11
6.7452802770e-03 -2.0383516585e-11 -1.6261245578e-11
6.7920363262e-03 -2.0951221598e-11 -1.6705158096e-11
6.8391164728e-03 -2.1534759485e-11 -1.7161091928e-11
6.8865229634e-03 -2.2134572291e-11 -1.7629372756e-11
6.9342580602e-03 -2.2751114414e-11 -1.8110335123e-11
6.9823240408e-03 -2.3384852949e-11 -1.8604322671e-11
7.0307231988e-03 -2.4036268043e-11 -1.9111688391e-11
7.0794578438e-03 -2.4705853262e-11 -1.9632794878e-11
7.1285303013e-03 -2.5394115962e-11 -2.0168014595e-11
7.1779429127e-03 -2.6101577680e-11 -2.0717730141e-11
7.2276980360e-03 -2.6828774526e-11 -2.1282334531e-11
7.2777980454e-03 -2.7576257593e-11 -2.1862231476e-11
7.3282453314e-03 -2.8344593375e-11 -2.2457835681e-11
7.3790423013e-03 -2.9134364198e-11 -2.3069573144e-11
7.4301913790e-03 -2.9946168663e-11 -2.3697881463e-11
7.4816950051e-03 -3.0780622100e-11 -2.4343210155e-11
7.5335556373e-03 -3.1638357039e-11 -2.5006020983e-11
7.5857757503e-03 -3.2520023685e-11 -2.5686788291e-11
7.6383578358e-03 -3.3426290418e-11 -2.6385999346e-11
7.6913044029e-03 -3.4357844299e-11 -2.7104154697e-11
7.7446179780e-03 -3.5315391594e-11 -2.7841768532e-11
7.7983011052e-03 -3.6299658307e-11 -2.8599369057e-11
7.8523563461e-03 -3.7311390736e-11 -2.9377498877e-11
7.9067862800e-03 -3.8351356041e-11 -3.0176715393e-11
7.9615935042e-03 -3.9420342822e-11 -3.0997591204e-11
8.0167806339e-03 -4.0519161727e-11 -3.1840714528e-11
8.0723503025e-03 -4.1648646060e-11 -3.2706689623e-11
8.1283051616e-03 -4.2809652421e-11 -3.3596137236e-11
8.1846478813e-03 -4.4003061355e-11 -3.4509695046e-11
8.2413811501e-03 -4.5229778022e-11 -3.5448018134e-11
8.2985076751e-03 -4.6490732885e-11 -3.6411779459e-11
8.3560301823e-03 -4.7786882417e-11 -3.7401670346e-11
8.4139514165e-03 -4.9119209834e-11 -3.8418400990e-11
8.4722741414e-03 -5.0488725834e-11 -3.9462700979e-11
8.5310011402e-03 -5.1896469373e-11 -4.0535319818e-11
8.5901352151e-03 -5.3343508452e-11 -4.1637027480e-11
8.6496791878e-03 -5.4830940931e-11 -4.2768614968e-11
8.7096358996e-03 -5.6359895362e-11 -4.3930894888e-11
8.7700082114e-03 -5.7931531850e-11 -4.5124702048e-11
8.8307990042e-03 -5.9547042935e-11 -4.6350894063e-11
8.8920111786e-03 -6.1207654499e-11 -4.7610351980e-11
8.9536476555e-03 -6.2914626697e-11 -4.8903980925e-11
9.0157113761e-03 -6.4669254918e-11 -5.0232710764e-11
9.0782053018e-03 -6.6472870772e-11 -5.1597496777e-11
9.1411324147e-03 -6.8326843097e-11 -5.2999320364e-11
9.2044957175e-03 -7.0232579009e-11 -5.4439189754e-11
9.2682982338e-03 -7.2191524966e-11 -5.5918140750e-11
9.3325430080e-03 -7.4205167870e-11 -5.7437237480e-11
9.3972331056e-03 -7.6275036203e-11 -5.8997573179e-11
9.4623716137e-03 -7.8402701182e-11 -6.0600270987e-11
9.5279616402e-03 -8.0589777963e-11 -6.2246484771e-11
9.5940063152e-03 -8.2837926864e-11 -6.3937399971e-11
9.6605087899e-03 -8.5148854632e-11 -6.5674234467e-11
9.7274722378e-03 -8.7524315741e-11 -6.7458239470e-11
9.7948998541e-03 -8.9966113725e-11 -6.9290700437e-11
9.8627948563e-03 -9.2476102554e-11 -7.1172938018e-11
9.9311604842e-03 -9.5056188045e-11 -7.3106309017e-11
1.0000000000e-02 -9.7708329308e-11 -7.5092207392e-11
1.0000000000e-02 -9.7708329308e-11 -7.5092207392e-11
1.0990000000e-02 -1.4232662815e-10 -1.0831394153e-10
1.1980000000e-02 -2.0071918192e-10 -1.5139289187e-10
1.2970000000e-02 -2.7546552734e-10 -2.0609088138e-10
1.3960000000e-02 -3.6936672380e-10 -2.7431319699e-10
1.4950000000e-02 -4.8544535339e-10 -3.5810858967e-10
1.5940000000e-02 -6.2694552085e-10 -4.5966927430e-10
1.6930000000e-02 -7.9733285362e-10 -5.8133092978e-10
1.7920000000e-02 -1.0002945018e-09 -7.2557269896e-10
1.8910000000e-02 -1.2397391382e-09 -8.9501718865e-10
1.9900000000e-02 -1.5197969583e-09 -1.0924304696e-09
2.0890000000e-02 -1.8448196802e-09 -1.3207220766e-09
2.1880000000e-02 -2.2193805447e-09 -1.5829450084e-09
2.2870000000e-02 -2.6482743154e-09 -1.8822957275e-09
2.3860000000e-02 -3.1365172784e-09 -2.2221141607e-09
2.4850000000e-02 -3.6893472426e-09 -2.6058836984e-09
2.5840000000e-02 -4.3122235396e-09 -3.0372311953e-09
2.6830000000e-02 -5.0108270235e-09 -3.5199269699e-09
2.7820000000e-02 -5.7910600712e-09 -4.0578848046e-09
2.8810000000e-02 -6.6590465824e-09 -4.6551619458e-09
2.9800000000e-02 -7.6211319792e-09 -5.3159591040e-09
3.0790000000e-02 -8.6838832067e-09 -6.0446204534e-09
3.1780000000e-02 -9.8540887323e-09 -6.8456336324e-09
3.2770000000e-02 -1.1138758546e-08 -7.7236297433e-09
3.3760000000e-02 -1.2545124162e-08 -8.6833833522e-09
3.4750000000e-02 -1.4080638615e-08 -9.7298124893e-09
3.5740000000e-02 -1.5752976463e-08 -1.0867978649e-08
3.6730000000e-02 -1.7570033788e-08 -1.2103086789e-08
3.7720000000e-02 -1.9539928192e-08 -1.3440485331e-08
3.8710000000e-02 -2.1670998804e-08 -1.4885666163e-08
3.9700000000e-02 -2.3971806270e-08 -1.6444264632e-08
4.0690000000e-02 -2.6451132764e-08 -1.8122059554e-08
4.1680000000e-02 -2.9117981980e-08 -1.9924973207e-08
4.2670000000e-02 -3.1981579134e-08 -2.1859071331e-08
4.3660000000e-02 -3.5051370967e-08 -2.3930563134e-08
4.4650000000e-02 -3.8337025740e-08 -2.6145801285e-08
4.5640000000e-02 -4.1848433240e-08 -2.8511281917e-08
4.6630000000e-02 -4.5595704773e-08 -3.1033644628e-08
4.7620000000e-02 -4.9589173171e-08 -3.3719672480e-08
4.8610000000e-02 -5.3839392786e-08 -3.6576291998e-08
4.9600000000e-02 -5.8357139494e-08 -3.9610573173e-08
5.0590000000e-02 -6.3153410694e-08 -4.2829729457e-08
5.1580000000e-02 -6.8239425307e-08 -4.6241117769e-08
5.2570000000e-02 -7.3626623776e-08 -4.9852238488e-08
5.3560000000e-02 -7.9326668069e-08 -5.3670735462e-08
5.4550000000e-02 -8.5351441674e-08 -5.7704395999e-08
5.5540000000e-02 -9.1713049604e-08 -6.1961150873e-08
5.6530000000e-02 -9.8423818393e-08 -6.6449074320e-08
5.7520000000e-02 -1.0549629610e-07 -7.1176384042e-08
5.8510000000e-02 -1.1294325230e-07 -7.6151441205e-08
5.9500000000e-02 -1.2077767810e-07 -8.1382750438e-08
6.0490000000e-02 -1.2901278612e-07 -8.6878959833e-08
6.1480000000e-02 -1.3766201052e-07 -9.2648860947e-08
6.2470000000e-02 -1.4673900696e-07 -9.8701388802e-08
6.3460000000e-02 -1.5625765263e-07 -1.0504562188e-07
6.4450000000e-02 -1.6623204626e-07 -1.1169078214e-07
6.5440000000e-02 -1.7667650807e-07 -1.1864623498e-07
6.6430000000e-02 -1.8760557984e-07 -1.2592148929e-07
6.7420000000e-02 -1.9903402485e-07 -1.3352619740e-07
6.8410000000e-02 -2.1097682790e-07 -1.4147015513e-07
6.9400000000e-02 -2.2344919531e-07 -1.4976330173e-07
7.0390000000e-02 -2.3646655496e-07 -1.5841571994e-07
7.1380000000e-02 -2.5004455620e-07 -1.6743763596e-07
7.2370000000e-02 -2.6419906994e-07 -1.7683941945e-07
7.3360000000e-02 -2.7894618860e-07 -1.8663158354e-07
7.4350000000e-02 -2.9430222611e-07 -1.9682478480e-07
7.5340000000e-02 -3.1028371795e-07 -2.0742982330e-07
7.6330000000e-02 -3.2690742110e-07 -2.1845764255e-07
7.7320000000e-02 -3.4419031408e-07 -2.2991932953e-07
7.8310000000e-02 -3.6214959691e-07 -2.4182611469e-07
7.9300000000e-02 -3.8080269116e-07 -2.5418937193e-07
8.0290000000e-02 -4.0016723990e-07 -2.6702061863e-07
8.1280000000e-02 -4.2026110773e-07 -2.8033151562e-07
8.2270000000e-02 -4.4110238078e-07 -2.9413386721e-07
8.3260000000e-02 -4.6270936670e-07 -3.0843962115e-07
8.4250000000e-02 -4.8510059465e-07 -3.2326086867e-07
8.5240000000e-02 -5.0829481533e-07 -3.3860984447e-07
8.6230000000e-02 -5.3231100094e-07 -3.5449892671e-07
8.7220000000e-02 -5.5716834524e-07 -3.7094063700e-07
8.8210000000e-02 -5.8288626348e-07 -3.8794764043e-07
8.9200000000e-02 -6.0948439244e-07 -4.0553274554e-07
9.0190000000e-02 -6.3698259043e-07 -4.2370890435e-07
9.1180000000e-02 -6.6540093727e-07 -4.4248921233e-07
9.2170000000e-02 -6.9475973432e-07 -4.6188690842e-07
9.3160000000e-02 -7.2507950445e-07 -4.8191537503e-07
9.4150000000e-02 -7.5638099206e-07 -5.0258813803e-07
9.5140000000e-02 -7.8868516307e-07 -5.2391886674e-07
9.6130000000e-02 -8.2201320491e-07 -5.4592137396e-07
9.7120000000e-02 -8.5638652656e-07 -5.6860961596e-07
9.8110000000e-02 -8.9182675850e-07 -5.9199769244e-07
9.9100000000e-02 -9.2835575273e-07 -6.1609984662e-07
1.0009000000e-01 -9.6599558280e-07 -6.4093046512e-07
1.0108000000e-01 -1.0047685438e-06 -6.6650407807e-07
1.0207000000e-01 -1.0446971522e-06 -6.9283535905e-07
1.0306000000e-01 -1.0858041462e-06 -7.1993912511e-07
1.0405000000e-01 -1.1281124853e-06 -7.4783033674e-07
1.0504000000e-01 -1.1716453508e-06 -7.7652409792e-07
1.0603000000e-01 -1.2164261453e-06 -8.0603565609e-07
1.0702000000e-01 -1.2624784931e-06 -8.3638040215e-07
1.0801000000e-01 -1.3098262397e-06 -8.6757387045e-07
1.0900000000e-01 -1.3584934524e-06 -8.9963173883e-07
1.0999000000e-01 -1.4085044201e-06 -9.3256982857e-07
1.1098000000e-01 -1.4598836529e-06 -9.6640410444e-07
1.1197000000e-01 -1.5126558828e-06 -1.0011506746e-06
1.1296000000e-01 -1.5668460629e-06 -1.0368257909e-06
1.1395000000e-01 -1.6224793682e-06 -1.0734458483e-06
1.1494000000e-01 -1.6795811951e-06 -1.1110273854e-06
1.1593000000e-01 -1.7381771614e-06 -1.1495870845e-06
1.1692000000e-01 -1.7982931065e-06 -1.1891417709e-06
1.1791000000e-01 -1.8599550915e-06 -1.2297084137e-06
1.1890000000e-01 -1.9231893986e-06 -1.2713041254e-06
1.1989000000e-01 -1.9880225321e-06 -1.3139461619e-06
1.2088000000e-01 -2.0544812173e-06 -1.3576519226e-06
1.2187000000e-01 -2.1225924012e-06 -1.4024389503e-06
1.2286000000e-01 -2.1923832526e-06 -1.4483249314e-06
1.2385000000e-01 -2.2638811613e-06 -1.4953276957e-06
1.2484000000e-01 -2.3371137390e-06 -1.5434652163e-06
1.2583000000e-01 -2.4121088189e-06 -1.5927556101e-06
1.2682000000e-01 -2.4888944555e-06 -1.6432171372e-06
1.2781000000e-01 -2.5674989251e-06 -1.6948682012e-06
1.2880000000e-01 -2.6479507254e-06 -1.7477273493e-06
1.2979000000e-01 -2.7302785754e-06 -1.8018132719e-06
1.3078000000e-01 -2.8145114161e-06 -1.8571448033e-06
1.3177000000e-01 -2.9006784096e-06 -1.9137409208e-06
1.3276000000e-01 -2.9888089398e-06 -1.9716207454e-06
1.3375000000e-01 -3.0789326118e-06 -2.0308035415e-06
1.3474000000e-01 -3.1710792527e-06 -2.0913087171e-06
1.3573000000e-01 -3.2652789106e-06 -2.1531558235e-06
1.3672000000e-01 -3.3615618555e-06 -2.2163645554e-06
1.3771000000e-01 -3.4599585787e-06 -2.2809547513e-06
1.3870000000e-01 -3.5604997933e-06 -2.3469463928e-06
1.3969000000e-01 -3.6632164336e-06 -2.4143596051e-06
1.4068000000e-01 -3.7681396555e-06 -2.4832146569e-06
1.4167000000e-01 -3.8753008367e-06 -2.5535319604e-06
1.4266000000e-01 -3.9847315760e-06 -2.6253320711e-06
1.4365000000e-01 -4.0964636940e-06 -2.6986356882e-06
1.4464000000e-01 -4.2105292328e-06 -2.7734636540e-06
1.4563000000e-01 -4.3269604559e-06 -2.8498369548e-06
1.4662000000e-01 -4.4457898485e-06 -2.9277767198e-06
1.4761000000e-01 -4.5670501171e-06 -3.0073042221e-06
1.4860000000e-01 -4.6907741899e-06 -3.0884408779e-06
1.4959000000e-01 -4.8169952166e-06 -3.1712082473e-06
1.5058000000e-01 -4.9457465684e-06 -3.2556280333e-06
1.5157000000e-01 -5.0770618379e-06 -3.3417220830e-06
1.5256000000e-01 -5.2109748394e-06 -3.4295123864e-06
1.5355000000e-01 -5.3475196087e-06 -3.5190210773e-06
1.5454000000e-01 -5.4867304030e-06 -3.6102704329e-06
1.5553000000e-01 -5.6286417012e-06 -3.7032828738e-06
1.5652000000e-01 -5.7732882035e-06 -3.7980809640e-06
1.5751000000e-01 -5.9207048319e-06 -3.8946874112e-06
1.5850000000e-01 -6.0709267296e-06 -3.9931250664e-06
1.5949000000e-01 -6.2239892616e-06 -4.0934169241e-06
1.6048000000e-01 -6.3799280143e-06 -4.1955861222e-06
1.6147000000e-01 -6.5387787957e-06 -4.2996559421e-06
1.6246000000e-01 -6.7005776351e-06 -4.4056498087e-06
1.6345000000e-01 -6.8653607836e-06 -4.5135912904e-06
1.6444000000e-01 -7.0331647137e-06 -4.6235040990e-06
1.6543000000e-01 -7.2040261194e-06 -4.7354120897e-06
1.6642000000e-01 -7.3779819163e-06 -4.8493392613e-06
1.6741000000e-01 -7.5550692414e-06 -4.9653097560e-06
1.6840000000e-01 -7.7353254534e-06 -5.0833478594e-06
1.6939000000e-01 -7.9187881323e-06 -5.2034780007e-06
1.7038000000e-01 -8.1054950798e-06 -5.3257247525e-06
1.7137000000e-01 -8.2954843191e-06 -5.4501128308e-06
1.7236000000e-01 -8.4887940948e-06 -5.5766670952e-06
1.7335000000e-01 -8.6854628732e-06 -5.7054125485e-06
1.7434000000e-01 -8.8855293420e-06 -5.8363743374e-06
1.7533000000e-01 -9.0890324104e-06 -5.9695777516e-06
1.7632000000e-01 -9.2960112093e-06 -6.1050482246e-06
1.7731000000e-01 -9.5065050909e-06 -6.2428113332e-06
1.7830000000e-01 -9.7205536291e-06 -6.3828927977e-06
1.7929000000e-01 -9.9381966191e-06 -6.5253184820e-06
1.8028000000e-01 -1.0159474078e-05 -6.6701143931e-06
1.8127000000e-01 -1.0384426244e-05 -6.8173066818e-06
1.8226000000e-01 -1.0613093577e-05 -6.9669216423e-06
1.8325000000e-01 -1.0845516759e-05 -7.1189857122e-06
1.8424000000e-01 -1.1081736692e-05 -7.2735254725e-06
1.8523000000e-01 -1.1321794501e-05 -7.4305676479e-06
1.8622000000e-01 -1.1565731532e-05 -7.5901391063e-06
1.8721000000e-01 -1.1813589352e-05 -7.7522668593e-06
1.8820000000e-01 -1.2065409751e-05 -7.9169780618e-06
1.8919000000e-01 -1.2321234740e-05 -8.0843000121e-06
1.9018000000e-01 -1.2581106549e-05 -8.2542601521e-06
1.9117000000e-01 -1.2845067633e-05 -8.4268860673e-06
1.9216000000e-01 -1.3113160667e-05 -8.6022054863e-06
1.9315000000e-01 -1.3385428548e-05 -8.7802462815e-06
1.9414000000e-01 -1.3661914394e-05 -8.9610364686e-06
1.9513000000e-01 -1.3942661544e-05 -9.1446042067e-06
1.9612000000e-01 -1.4227713560e-05 -9.3309777986e-06
1.9711000000e-01 -1.4517114224e-05 -9.5201856903e-06
1.9810000000e-01 -1.4810907542e-05 -9.7122564714e-06
1.9909000000e-01 -1.5109137738e-05 -9.9072188750e-06
2.0008000000e-01 -1.5411849259e-05 -1.0105101778e-05
2.0107000000e-01 -1.5719086776e-05 -1.0305934199e-05
2.0206000000e-01 -1.6030895178e-05 -1.0509745303e-05
2.0305000000e-01 -1.6347319576e-05 -1.0716564396e-05
2.0404000000e-01 -1.6668405306e-05 -1.0926420929e-05
2.0503000000e-01 -1.6994197920e-05 -1.1139344496e-05
2.0602000000e-01 -1.7324743197e-05 -1.1355364833e-05
2.0701000000e-01 -1.7660087133e-05 -1.1574511822e-05
2.0800000000e-01 -1.8000275948e-05 -1.1796815486e-05
2.0899000000e-01 -1.8345356084e-05 -1.2022305994e-05
2.0998000000e-01 -1.8695374203e-05 -1.2251013657e-05
2.1097000000e-01 -1.9050377189e-05 -1.2482968929e-05
2.1196000000e-01 -1.9410412147e-05 -1.2718202408e-05
2.1295000000e-01 -1.9775526405e-05 -1.2956744836e-05
2.1394000000e-01 -2.0145767512e-05 -1.3198627098e-05
2.1493000000e-01 -2.0521183236e-05 -1.3443880222e-05
2.1592000000e-01 -2.0901821571e-05 -1.3692535381e-05
2.1691000000e-01 -2.1287730730e-05 -1.3944623889e-05
2.1790000000e-01 -2.1678959146e-05 -1.4200177206e-05
2.1889000000e-01 -2.2075555477e-05 -1.4459226933e-05
2.1988000000e-01 -2.2477568600e-05 -1.4721804817e-05
2.2087000000e-01 -2.2885047615e-05 -1.4987942747e-05
2.2186000000e-01 -2.3298041841e-05 -1.5257672756e-05
2.2285000000e-01 -2.3716600823e-05 -1.5531027020e-05
2.2384000000e-01 -2.4140774323e-05 -1.5808037858e-05
2.2483000000e-01 -2.4570612326e-05 -1.6088737733e-05
2.2582000000e-01 -2.5006165041e-05 -1.6373159253e-05
2.2681000000e-01 -2.5447482894e-05 -1.6661335167e-05
2.2780000000e-01 -2.5894616537e-05 -1.6953298368e-05
2.2879000000e-01 -2.6347616841e-05 -1.7249081894e-05
2.2978000000e-01 -2.6806534898e-05 -1.7548718925e-05
2.3077000000e-01 -2.7271422023e-05 -1.7852242785e-05
2.3176000000e-01 -2.7742329753e-05 -1.8159686942e-05
2.3275000000e-01 -2.8219309844e-05 -1.8471085006e-05
2.3374000000e-01 -2.8702414277e-05 -1.8786470731e-05
2.3473000000e-01 -2.9191695250e-05 -1.9105878015e-05
2.3572000000e-01 -2.9687205188e-05 -1.9429340899e-05
2.3671000000e-01 -3.0188996733e-05 -1.9756893569e-05
2.3770000000e-01 -3.0697122750e-05 -2.0088570352e-05
2.3869000000e-01 -3.1211636326e-05 -2.0424405720e-05
2.3968000000e-01 -3.1732590770e-05 -2.0764434287e-05
2.4067000000e-01 -3.2260039611e-05 -2.1108690813e-05
2.4166000000e-01 -3.2794036601e-05 -2.1457210200e-05
2.4265000000e-01 -3.3334635712e-05 -2.1810027492e-05
2.4364000000e-01 -3.3881891138e-05 -2.2167177879e-05
2.4463000000e-01 -3.4435857296e-05 -2.2528696693e-05
2.4562000000e-01 -3.4996588823e-05 -2.2894619411e-05
2.4661000000e-01 -3.5564140577e-05 -2.3264981650e-05
2.4760000000e-01 -3.6138567639e-05 -2.3639819175e-05
2.4859000000e-01 -3.6719925312e-05 -2.4019167892e-05
2.4958000000e-01 -3.7308269118e-05 -2.4403063849e-05
2.5057000000e-01 -3.7903654802e-05 -2.4791543240e-05
2.5156000000e-01 -3.8506138332e-05 -2.5184642403e-05
2.5255000000e-01 -3.9115775894e-05 -2.5582397817e-05
2.5354000000e-01 -3.9732623899e-05 -2.5984846105e-05
2.5453000000e-01 -4.0356738977e-05 -2.6392024034e-05
2.5552000000e-01 -4.0988177982e-05 -2.6803968516e-05
2.5651000000e-01 -4.1626997987e-05 -2.7220716604e-05
2.5750000000e-01 -4.2273256288e-05 -2.7642305496e-05
2.5849000000e-01 -4.2927010402e-05 -2.8068772531e-05
2.5948000000e-01 -4.3588318068e-05 -2.8500155196e-05
2.6047000000e-01 -4.4257237246e-05 -2.8936491117e-05
2.6146000000e-01 -4.4933826118e-05 -2.9377818065e-05
2.6245000000e-01 -4.5618143086e-05 -2.9824173957e-05
2.6344000000e-01 -4.6310246777e-05 -3.0275596849e-05
2.6443000000e-01 -4.7010196035e-05 -3.0732124943e-05
2.6542000000e-01 -4.7718049930e-05 -3.1193796585e-05
2.6641000000e-01 -4.8433867749e-05 -3.1660650263e-05
2.6740000000e-01 -4.9157709005e-05 -3.2132724610e-05
2.6839000000e-01 -4.9889633429e-05 -3.2610058400e-05
2.6938000000e-01 -5.0629700975e-05 -3.3092690553e-05
2.7037000000e-01 -5.1377971820e-05 -3.3580660131e-05
2.7136000000e-01 -5.2134506359e-05 -3.4074006340e-05
2.7235000000e-01 -5.2899365211e-05 -3.4572768529e-05
2.7334000000e-01 -5.3672609217e-05 -3.5076986192e-05
2.7433000000e-01 -5.4454299437e-05 -3.5586698965e-05
